Dates,Blocked,END where I got to
21-06-2042 to 25-06-2042,0,
22-06-2042 to 26-06-2042,0,
23-06-2042 to 27-06-2042,0,
24-06-2042 to 28-06-2042,0,
25-06-2042 to 29-06-2042,0,
26-06-2042 to 30-06-2042,0,
27-06-2042 to 01-07-2042,0,
28-06-2042 to 02-07-2042,0,
29-06-2042 to 03-07-2042,0,
30-06-2042 to 04-07-2042,0,
01-07-2042 to 05-07-2042,0,
02-07-2042 to 06-07-2042,0,
03-07-2042 to 07-07-2042,0,
04-07-2042 to 08-07-2042,0,
05-07-2042 to 09-07-2042,0,
06-07-2042 to 10-07-2042,0,
07-07-2042 to 11-07-2042,0,
08-07-2042 to 12-07-2042,0,
09-07-2042 to 13-07-2042,0,
10-07-2042 to 14-07-2042,0,
11-07-2042 to 15-07-2042,0,
12-07-2042 to 16-07-2042,0,
13-07-2042 to 17-07-2042,0,
14-07-2042 to 18-07-2042,0,
15-07-2042 to 19-07-2042,0,
16-07-2042 to 20-07-2042,0,
17-07-2042 to 21-07-2042,0,
18-07-2042 to 22-07-2042,0,
19-07-2042 to 23-07-2042,0,
20-07-2042 to 24-07-2042,0,
21-07-2042 to 25-07-2042,0,
22-07-2042 to 26-07-2042,0,
23-07-2042 to 27-07-2042,0,
24-07-2042 to 28-07-2042,0,
25-07-2042 to 29-07-2042,0,
26-07-2042 to 30-07-2042,0,
27-07-2042 to 01-08-2042,0,
28-07-2042 to 02-08-2042,0,
29-07-2042 to 03-08-2042,0,
30-07-2042 to 04-08-2042,0,
01-08-2042 to 05-08-2042,0,
02-08-2042 to 06-08-2042,0,
03-08-2042 to 07-08-2042,0,
04-08-2042 to 08-08-2042,0,
05-08-2042 to 09-08-2042,0,
06-08-2042 to 10-08-2042,0,
07-08-2042 to 11-08-2042,0,
08-08-2042 to 12-08-2042,0,
09-08-2042 to 13-08-2042,0,
10-08-2042 to 14-08-2042,0,
11-08-2042 to 15-08-2042,0,
12-08-2042 to 16-08-2042,0,
13-08-2042 to 17-08-2042,0,
14-08-2042 to 18-08-2042,0,
15-08-2042 to 19-08-2042,0,
16-08-2042 to 20-08-2042,0,
17-08-2042 to 21-08-2042,0,
18-08-2042 to 22-08-2042,0,
19-08-2042 to 23-08-2042,0,
20-08-2042 to 24-08-2042,0,
21-08-2042 to 25-08-2042,0,
22-08-2042 to 26-08-2042,0,
23-08-2042 to 27-08-2042,0,
24-08-2042 to 28-08-2042,0,
25-08-2042 to 29-08-2042,0,
26-08-2042 to 30-08-2042,0,
27-08-2042 to 01-09-2042,0,
28-08-2042 to 02-09-2042,0,
29-08-2042 to 03-09-2042,0,
30-08-2042 to 04-09-2042,0,
27-05-2043 to 01-06-2043,0,
28-05-2043 to 02-06-2043,0,
29-05-2043 to 03-06-2043,0,
30-05-2043 to 04-06-2043,0,
01-06-2043 to 05-06-2043,0,
02-06-2043 to 06-06-2043,0,
03-06-2043 to 07-06-2043,0,
04-06-2043 to 08-06-2043,0,
05-06-2043 to 09-06-2043,0,
06-06-2043 to 10-06-2043,0,
07-06-2043 to 11-06-2043,0,
08-06-2043 to 12-06-2043,0,
09-06-2043 to 13-06-2043,0,
10-06-2043 to 14-06-2043,0,
11-06-2043 to 15-06-2043,0,
12-06-2043 to 16-06-2043,0,
13-06-2043 to 17-06-2043,0,
14-06-2043 to 18-06-2043,0,
15-06-2043 to 19-06-2043,0,
16-06-2043 to 20-06-2043,0,
17-06-2043 to 21-06-2043,0,
18-06-2043 to 22-06-2043,0,
19-06-2043 to 23-06-2043,0,
20-06-2043 to 24-06-2043,0,
21-06-2043 to 25-06-2043,0,
22-06-2043 to 26-06-2043,0,
23-06-2043 to 27-06-2043,0,
24-06-2043 to 28-06-2043,0,
25-06-2043 to 29-06-2043,0,
26-06-2043 to 30-06-2043,0,
27-06-2043 to 01-07-2043,0,
28-06-2043 to 02-07-2043,0,
29-06-2043 to 03-07-2043,0,
30-06-2043 to 04-07-2043,0,
01-07-2043 to 05-07-2043,0,
02-07-2043 to 06-07-2043,0,
03-07-2043 to 07-07-2043,0,
04-07-2043 to 08-07-2043,0,
05-07-2043 to 09-07-2043,0,
06-07-2043 to 10-07-2043,0,
07-07-2043 to 11-07-2043,0,
08-07-2043 to 12-07-2043,0,
09-07-2043 to 13-07-2043,0,
10-07-2043 to 14-07-2043,0,
11-07-2043 to 15-07-2043,0,
12-07-2043 to 16-07-2043,0,
13-07-2043 to 17-07-2043,0,
14-07-2043 to 18-07-2043,0,
15-07-2043 to 19-07-2043,0,
16-07-2043 to 20-07-2043,0,
17-07-2043 to 21-07-2043,0,
18-07-2043 to 22-07-2043,0,
19-07-2043 to 23-07-2043,0,
20-07-2043 to 24-07-2043,0,
21-07-2043 to 25-07-2043,0,
22-07-2043 to 26-07-2043,0,
23-07-2043 to 27-07-2043,0,
24-07-2043 to 28-07-2043,0,
25-07-2043 to 29-07-2043,0,
26-07-2043 to 30-07-2043,0,
27-07-2043 to 01-08-2043,0,
28-07-2043 to 02-08-2043,0,
29-07-2043 to 03-08-2043,0,
30-07-2043 to 04-08-2043,0,
01-08-2043 to 05-08-2043,0,
02-08-2043 to 06-08-2043,0,
03-08-2043 to 07-08-2043,0,
04-08-2043 to 08-08-2043,0,
05-08-2043 to 09-08-2043,0,
06-08-2043 to 10-08-2043,0,
07-08-2043 to 11-08-2043,0,
08-08-2043 to 12-08-2043,0,
09-08-2043 to 13-08-2043,0,
10-08-2043 to 14-08-2043,0,
11-08-2043 to 15-08-2043,0,
12-08-2043 to 16-08-2043,0,
13-08-2043 to 17-08-2043,0,
14-08-2043 to 18-08-2043,0,
15-08-2043 to 19-08-2043,0,
16-08-2043 to 20-08-2043,0,
17-08-2043 to 21-08-2043,0,
18-08-2043 to 22-08-2043,0,
19-08-2043 to 23-08-2043,0,
20-08-2043 to 24-08-2043,0,
21-08-2043 to 25-08-2043,0,
22-08-2043 to 26-08-2043,0,
23-08-2043 to 27-08-2043,0,
24-08-2043 to 28-08-2043,0,
25-08-2043 to 29-08-2043,0,
26-08-2043 to 30-08-2043,0,
27-08-2043 to 01-09-2043,0,
28-08-2043 to 02-09-2043,0,
29-08-2043 to 03-09-2043,0,
30-08-2043 to 04-09-2043,0,
27-05-2044 to 01-06-2044,0,
28-05-2044 to 02-06-2044,0,
29-05-2044 to 03-06-2044,0,
30-05-2044 to 04-06-2044,0,
01-06-2044 to 05-06-2044,0,
02-06-2044 to 06-06-2044,0,
03-06-2044 to 07-06-2044,0,
04-06-2044 to 08-06-2044,0,
05-06-2044 to 09-06-2044,0,
06-06-2044 to 10-06-2044,0,
07-06-2044 to 11-06-2044,0,
08-06-2044 to 12-06-2044,0,
09-06-2044 to 13-06-2044,0,
10-06-2044 to 14-06-2044,0,
11-06-2044 to 15-06-2044,0,
12-06-2044 to 16-06-2044,0,
13-06-2044 to 17-06-2044,0,
14-06-2044 to 18-06-2044,0,
15-06-2044 to 19-06-2044,0,
16-06-2044 to 20-06-2044,0,
17-06-2044 to 21-06-2044,0,
18-06-2044 to 22-06-2044,0,
19-06-2044 to 23-06-2044,0,
20-06-2044 to 24-06-2044,0,
21-06-2044 to 25-06-2044,0,
22-06-2044 to 26-06-2044,0,
23-06-2044 to 27-06-2044,0,
24-06-2044 to 28-06-2044,0,
25-06-2044 to 29-06-2044,0,
26-06-2044 to 30-06-2044,0,
27-06-2044 to 01-07-2044,0,
28-06-2044 to 02-07-2044,0,
29-06-2044 to 03-07-2044,0,
30-06-2044 to 04-07-2044,0,
01-07-2044 to 05-07-2044,0,
02-07-2044 to 06-07-2044,0,
03-07-2044 to 07-07-2044,0,
04-07-2044 to 08-07-2044,0,
05-07-2044 to 09-07-2044,0,
06-07-2044 to 10-07-2044,0,
07-07-2044 to 11-07-2044,0,
08-07-2044 to 12-07-2044,0,
09-07-2044 to 13-07-2044,0,
10-07-2044 to 14-07-2044,0,
11-07-2044 to 15-07-2044,0,
12-07-2044 to 16-07-2044,0,
13-07-2044 to 17-07-2044,0,
14-07-2044 to 18-07-2044,0,
15-07-2044 to 19-07-2044,0,
16-07-2044 to 20-07-2044,0,
17-07-2044 to 21-07-2044,0,
18-07-2044 to 22-07-2044,0,
19-07-2044 to 23-07-2044,0,
20-07-2044 to 24-07-2044,0,
21-07-2044 to 25-07-2044,0,
22-07-2044 to 26-07-2044,0,
23-07-2044 to 27-07-2044,0,
24-07-2044 to 28-07-2044,0,
25-07-2044 to 29-07-2044,0,
26-07-2044 to 30-07-2044,0,
27-07-2044 to 01-08-2044,0,
28-07-2044 to 02-08-2044,0,
29-07-2044 to 03-08-2044,0,
30-07-2044 to 04-08-2044,0,
01-08-2044 to 05-08-2044,0,
02-08-2044 to 06-08-2044,0,
03-08-2044 to 07-08-2044,0,
04-08-2044 to 08-08-2044,0,
05-08-2044 to 09-08-2044,0,
06-08-2044 to 10-08-2044,0,
07-08-2044 to 11-08-2044,0,
08-08-2044 to 12-08-2044,0,
09-08-2044 to 13-08-2044,0,
10-08-2044 to 14-08-2044,0,
11-08-2044 to 15-08-2044,0,
12-08-2044 to 16-08-2044,0,
13-08-2044 to 17-08-2044,0,
14-08-2044 to 18-08-2044,0,
15-08-2044 to 19-08-2044,0,
16-08-2044 to 20-08-2044,0,
17-08-2044 to 21-08-2044,0,
18-08-2044 to 22-08-2044,0,
19-08-2044 to 23-08-2044,0,
20-08-2044 to 24-08-2044,0,
21-08-2044 to 25-08-2044,0,
22-08-2044 to 26-08-2044,0,
23-08-2044 to 27-08-2044,0,
24-08-2044 to 28-08-2044,0,
25-08-2044 to 29-08-2044,0,
26-08-2044 to 30-08-2044,0,
27-08-2044 to 01-09-2044,0,
28-08-2044 to 02-09-2044,0,
29-08-2044 to 03-09-2044,0,
30-08-2044 to 04-09-2044,0,
27-05-2045 to 01-06-2045,0,
28-05-2045 to 02-06-2045,0,
29-05-2045 to 03-06-2045,0,
30-05-2045 to 04-06-2045,0,
01-06-2045 to 05-06-2045,0,
02-06-2045 to 06-06-2045,0,
03-06-2045 to 07-06-2045,0,
04-06-2045 to 08-06-2045,0,
05-06-2045 to 09-06-2045,0,
06-06-2045 to 10-06-2045,0,
07-06-2045 to 11-06-2045,0,
08-06-2045 to 12-06-2045,0,
09-06-2045 to 13-06-2045,0,
10-06-2045 to 14-06-2045,0,
11-06-2045 to 15-06-2045,0,
12-06-2045 to 16-06-2045,0,
13-06-2045 to 17-06-2045,0,
14-06-2045 to 18-06-2045,0,
15-06-2045 to 19-06-2045,0,
16-06-2045 to 20-06-2045,0,
17-06-2045 to 21-06-2045,0,
18-06-2045 to 22-06-2045,0,
19-06-2045 to 23-06-2045,0,
20-06-2045 to 24-06-2045,0,
21-06-2045 to 25-06-2045,0,
22-06-2045 to 26-06-2045,0,
23-06-2045 to 27-06-2045,0,
24-06-2045 to 28-06-2045,0,
25-06-2045 to 29-06-2045,0,
26-06-2045 to 30-06-2045,0,
27-06-2045 to 01-07-2045,0,
28-06-2045 to 02-07-2045,0,
29-06-2045 to 03-07-2045,0,
30-06-2045 to 04-07-2045,0,
01-07-2045 to 05-07-2045,0,
02-07-2045 to 06-07-2045,0,
03-07-2045 to 07-07-2045,0,
04-07-2045 to 08-07-2045,0,
05-07-2045 to 09-07-2045,0,
06-07-2045 to 10-07-2045,0,
07-07-2045 to 11-07-2045,0,
08-07-2045 to 12-07-2045,0,
09-07-2045 to 13-07-2045,0,
10-07-2045 to 14-07-2045,0,
11-07-2045 to 15-07-2045,0,
12-07-2045 to 16-07-2045,0,
13-07-2045 to 17-07-2045,0,
14-07-2045 to 18-07-2045,0,
15-07-2045 to 19-07-2045,0,
16-07-2045 to 20-07-2045,0,
17-07-2045 to 21-07-2045,0,
18-07-2045 to 22-07-2045,0,
19-07-2045 to 23-07-2045,0,
20-07-2045 to 24-07-2045,0,
21-07-2045 to 25-07-2045,0,
22-07-2045 to 26-07-2045,0,
23-07-2045 to 27-07-2045,0,
24-07-2045 to 28-07-2045,0,
25-07-2045 to 29-07-2045,0,
26-07-2045 to 30-07-2045,0,
27-07-2045 to 01-08-2045,0,
28-07-2045 to 02-08-2045,0,
29-07-2045 to 03-08-2045,0,
30-07-2045 to 04-08-2045,0,
01-08-2045 to 05-08-2045,0,
02-08-2045 to 06-08-2045,0,
03-08-2045 to 07-08-2045,0,
04-08-2045 to 08-08-2045,0,
05-08-2045 to 09-08-2045,0,
06-08-2045 to 10-08-2045,0,
07-08-2045 to 11-08-2045,0,
08-08-2045 to 12-08-2045,0,
09-08-2045 to 13-08-2045,0,
10-08-2045 to 14-08-2045,0,
11-08-2045 to 15-08-2045,0,
12-08-2045 to 16-08-2045,0,
13-08-2045 to 17-08-2045,0,
14-08-2045 to 18-08-2045,0,
15-08-2045 to 19-08-2045,0,
16-08-2045 to 20-08-2045,0,
17-08-2045 to 21-08-2045,0,
18-08-2045 to 22-08-2045,0,
19-08-2045 to 23-08-2045,0,
20-08-2045 to 24-08-2045,0,
21-08-2045 to 25-08-2045,0,
22-08-2045 to 26-08-2045,0,
23-08-2045 to 27-08-2045,0,
24-08-2045 to 28-08-2045,0,
25-08-2045 to 29-08-2045,0,
26-08-2045 to 30-08-2045,0,
27-08-2045 to 01-09-2045,0,
28-08-2045 to 02-09-2045,0,
29-08-2045 to 03-09-2045,0,
30-08-2045 to 04-09-2045,0,
27-05-2046 to 01-06-2046,0,
28-05-2046 to 02-06-2046,0,
29-05-2046 to 03-06-2046,0,
30-05-2046 to 04-06-2046,0,
01-06-2046 to 05-06-2046,0,
02-06-2046 to 06-06-2046,0,
03-06-2046 to 07-06-2046,0,
04-06-2046 to 08-06-2046,0,
05-06-2046 to 09-06-2046,0,
06-06-2046 to 10-06-2046,0,
07-06-2046 to 11-06-2046,0,
08-06-2046 to 12-06-2046,0,
09-06-2046 to 13-06-2046,0,
10-06-2046 to 14-06-2046,0,
11-06-2046 to 15-06-2046,0,
12-06-2046 to 16-06-2046,0,
13-06-2046 to 17-06-2046,0,
14-06-2046 to 18-06-2046,0,
15-06-2046 to 19-06-2046,0,
16-06-2046 to 20-06-2046,0,
17-06-2046 to 21-06-2046,0,
18-06-2046 to 22-06-2046,0,
19-06-2046 to 23-06-2046,0,
20-06-2046 to 24-06-2046,0,
21-06-2046 to 25-06-2046,0,
22-06-2046 to 26-06-2046,0,
23-06-2046 to 27-06-2046,0,
24-06-2046 to 28-06-2046,0,
25-06-2046 to 29-06-2046,0,
26-06-2046 to 30-06-2046,0,
27-06-2046 to 01-07-2046,0,
28-06-2046 to 02-07-2046,0,
29-06-2046 to 03-07-2046,0,
30-06-2046 to 04-07-2046,0,
01-07-2046 to 05-07-2046,0,
02-07-2046 to 06-07-2046,0,
03-07-2046 to 07-07-2046,0,
04-07-2046 to 08-07-2046,0,
05-07-2046 to 09-07-2046,0,
06-07-2046 to 10-07-2046,0,
07-07-2046 to 11-07-2046,0,
08-07-2046 to 12-07-2046,0,
09-07-2046 to 13-07-2046,0,
10-07-2046 to 14-07-2046,0,
11-07-2046 to 15-07-2046,0,
12-07-2046 to 16-07-2046,0,
13-07-2046 to 17-07-2046,0,
14-07-2046 to 18-07-2046,0,
15-07-2046 to 19-07-2046,0,
16-07-2046 to 20-07-2046,0,
17-07-2046 to 21-07-2046,0,
18-07-2046 to 22-07-2046,0,
19-07-2046 to 23-07-2046,0,
20-07-2046 to 24-07-2046,0,
21-07-2046 to 25-07-2046,0,
22-07-2046 to 26-07-2046,0,
23-07-2046 to 27-07-2046,0,
24-07-2046 to 28-07-2046,0,
25-07-2046 to 29-07-2046,0,
26-07-2046 to 30-07-2046,0,
27-07-2046 to 01-08-2046,0,
28-07-2046 to 02-08-2046,0,
29-07-2046 to 03-08-2046,0,
30-07-2046 to 04-08-2046,0,
01-08-2046 to 05-08-2046,0,
02-08-2046 to 06-08-2046,0,
03-08-2046 to 07-08-2046,0,
04-08-2046 to 08-08-2046,0,
05-08-2046 to 09-08-2046,0,
06-08-2046 to 10-08-2046,0,
07-08-2046 to 11-08-2046,0,
08-08-2046 to 12-08-2046,0,
09-08-2046 to 13-08-2046,0,
10-08-2046 to 14-08-2046,0,
11-08-2046 to 15-08-2046,0,
12-08-2046 to 16-08-2046,0,
13-08-2046 to 17-08-2046,0,
14-08-2046 to 18-08-2046,0,
15-08-2046 to 19-08-2046,0,
16-08-2046 to 20-08-2046,0,
17-08-2046 to 21-08-2046,0,
18-08-2046 to 22-08-2046,0,
19-08-2046 to 23-08-2046,0,
20-08-2046 to 24-08-2046,0,
21-08-2046 to 25-08-2046,0,
22-08-2046 to 26-08-2046,0,
23-08-2046 to 27-08-2046,0,
24-08-2046 to 28-08-2046,0,
25-08-2046 to 29-08-2046,0,
26-08-2046 to 30-08-2046,0,
27-08-2046 to 01-09-2046,0,
28-08-2046 to 02-09-2046,0,
29-08-2046 to 03-09-2046,0,
30-08-2046 to 04-09-2046,0,
27-05-2047 to 01-06-2047,0,
28-05-2047 to 02-06-2047,0,
29-05-2047 to 03-06-2047,0,
30-05-2047 to 04-06-2047,0,
01-06-2047 to 05-06-2047,0,
02-06-2047 to 06-06-2047,0,
03-06-2047 to 07-06-2047,0,
04-06-2047 to 08-06-2047,0,
05-06-2047 to 09-06-2047,0,
06-06-2047 to 10-06-2047,0,
07-06-2047 to 11-06-2047,0,
08-06-2047 to 12-06-2047,0,
09-06-2047 to 13-06-2047,0,
10-06-2047 to 14-06-2047,0,
11-06-2047 to 15-06-2047,0,
12-06-2047 to 16-06-2047,0,
13-06-2047 to 17-06-2047,0,
14-06-2047 to 18-06-2047,0,
15-06-2047 to 19-06-2047,0,
16-06-2047 to 20-06-2047,0,
17-06-2047 to 21-06-2047,0,
18-06-2047 to 22-06-2047,0,
19-06-2047 to 23-06-2047,0,
20-06-2047 to 24-06-2047,0,
21-06-2047 to 25-06-2047,0,
22-06-2047 to 26-06-2047,0,
23-06-2047 to 27-06-2047,0,
24-06-2047 to 28-06-2047,0,
25-06-2047 to 29-06-2047,0,
26-06-2047 to 30-06-2047,0,
27-06-2047 to 01-07-2047,0,
28-06-2047 to 02-07-2047,0,
29-06-2047 to 03-07-2047,0,
30-06-2047 to 04-07-2047,0,
01-07-2047 to 05-07-2047,0,
02-07-2047 to 06-07-2047,0,
03-07-2047 to 07-07-2047,0,
04-07-2047 to 08-07-2047,0,
05-07-2047 to 09-07-2047,0,
06-07-2047 to 10-07-2047,0,
07-07-2047 to 11-07-2047,0,
08-07-2047 to 12-07-2047,0,
09-07-2047 to 13-07-2047,0,
10-07-2047 to 14-07-2047,0,
11-07-2047 to 15-07-2047,0,
12-07-2047 to 16-07-2047,0,
13-07-2047 to 17-07-2047,0,
14-07-2047 to 18-07-2047,0,
15-07-2047 to 19-07-2047,0,
16-07-2047 to 20-07-2047,0,
17-07-2047 to 21-07-2047,0,
18-07-2047 to 22-07-2047,0,
19-07-2047 to 23-07-2047,0,
20-07-2047 to 24-07-2047,0,
21-07-2047 to 25-07-2047,0,
22-07-2047 to 26-07-2047,0,
23-07-2047 to 27-07-2047,0,
24-07-2047 to 28-07-2047,0,
25-07-2047 to 29-07-2047,0,
26-07-2047 to 30-07-2047,0,
27-07-2047 to 01-08-2047,0,
28-07-2047 to 02-08-2047,0,
29-07-2047 to 03-08-2047,0,
30-07-2047 to 04-08-2047,0,
01-08-2047 to 05-08-2047,0,
02-08-2047 to 06-08-2047,0,
03-08-2047 to 07-08-2047,0,
04-08-2047 to 08-08-2047,0,
05-08-2047 to 09-08-2047,0,
06-08-2047 to 10-08-2047,0,
07-08-2047 to 11-08-2047,0,
08-08-2047 to 12-08-2047,0,
09-08-2047 to 13-08-2047,0,
10-08-2047 to 14-08-2047,0,
11-08-2047 to 15-08-2047,0,
12-08-2047 to 16-08-2047,0,
13-08-2047 to 17-08-2047,0,
14-08-2047 to 18-08-2047,0,
15-08-2047 to 19-08-2047,0,
16-08-2047 to 20-08-2047,0,
17-08-2047 to 21-08-2047,0,
18-08-2047 to 22-08-2047,0,
19-08-2047 to 23-08-2047,0,
20-08-2047 to 24-08-2047,0,
21-08-2047 to 25-08-2047,0,
22-08-2047 to 26-08-2047,0,
23-08-2047 to 27-08-2047,0,
24-08-2047 to 28-08-2047,0,
25-08-2047 to 29-08-2047,0,
26-08-2047 to 30-08-2047,0,
27-08-2047 to 01-09-2047,0,
28-08-2047 to 02-09-2047,0,
29-08-2047 to 03-09-2047,0,
30-08-2047 to 04-09-2047,0,
27-05-2048 to 01-06-2048,0,
28-05-2048 to 02-06-2048,0,
29-05-2048 to 03-06-2048,0,
30-05-2048 to 04-06-2048,0,
01-06-2048 to 05-06-2048,0,
02-06-2048 to 06-06-2048,0,
03-06-2048 to 07-06-2048,0,
04-06-2048 to 08-06-2048,0,
05-06-2048 to 09-06-2048,0,
06-06-2048 to 10-06-2048,0,
07-06-2048 to 11-06-2048,0,
08-06-2048 to 12-06-2048,0,
09-06-2048 to 13-06-2048,0,
10-06-2048 to 14-06-2048,0,
11-06-2048 to 15-06-2048,0,
12-06-2048 to 16-06-2048,0,
13-06-2048 to 17-06-2048,0,
14-06-2048 to 18-06-2048,0,
15-06-2048 to 19-06-2048,0,
16-06-2048 to 20-06-2048,0,
17-06-2048 to 21-06-2048,0,
18-06-2048 to 22-06-2048,0,
19-06-2048 to 23-06-2048,0,
20-06-2048 to 24-06-2048,0,
21-06-2048 to 25-06-2048,0,
22-06-2048 to 26-06-2048,0,
23-06-2048 to 27-06-2048,0,
24-06-2048 to 28-06-2048,0,
25-06-2048 to 29-06-2048,0,
26-06-2048 to 30-06-2048,0,
27-06-2048 to 01-07-2048,0,
28-06-2048 to 02-07-2048,0,
29-06-2048 to 03-07-2048,0,
30-06-2048 to 04-07-2048,0,
01-07-2048 to 05-07-2048,0,
02-07-2048 to 06-07-2048,0,
03-07-2048 to 07-07-2048,0,
04-07-2048 to 08-07-2048,0,
05-07-2048 to 09-07-2048,0,
06-07-2048 to 10-07-2048,0,
07-07-2048 to 11-07-2048,0,
08-07-2048 to 12-07-2048,0,
09-07-2048 to 13-07-2048,0,
10-07-2048 to 14-07-2048,0,
11-07-2048 to 15-07-2048,0,
12-07-2048 to 16-07-2048,0,
13-07-2048 to 17-07-2048,0,
14-07-2048 to 18-07-2048,0,
15-07-2048 to 19-07-2048,0,
16-07-2048 to 20-07-2048,0,
17-07-2048 to 21-07-2048,0,
18-07-2048 to 22-07-2048,0,
19-07-2048 to 23-07-2048,0,
20-07-2048 to 24-07-2048,0,
21-07-2048 to 25-07-2048,0,
22-07-2048 to 26-07-2048,0,
23-07-2048 to 27-07-2048,0,
24-07-2048 to 28-07-2048,0,
25-07-2048 to 29-07-2048,0,
26-07-2048 to 30-07-2048,0,
27-07-2048 to 01-08-2048,0,
28-07-2048 to 02-08-2048,0,
29-07-2048 to 03-08-2048,0,
30-07-2048 to 04-08-2048,0,
01-08-2048 to 05-08-2048,0,
02-08-2048 to 06-08-2048,0,
03-08-2048 to 07-08-2048,0,
04-08-2048 to 08-08-2048,0,
05-08-2048 to 09-08-2048,0,
06-08-2048 to 10-08-2048,0,
07-08-2048 to 11-08-2048,0,
08-08-2048 to 12-08-2048,0,
09-08-2048 to 13-08-2048,0,
10-08-2048 to 14-08-2048,0,
11-08-2048 to 15-08-2048,0,
12-08-2048 to 16-08-2048,0,
13-08-2048 to 17-08-2048,0,
14-08-2048 to 18-08-2048,0,
15-08-2048 to 19-08-2048,0,
16-08-2048 to 20-08-2048,0,
17-08-2048 to 21-08-2048,0,
18-08-2048 to 22-08-2048,0,
19-08-2048 to 23-08-2048,0,
20-08-2048 to 24-08-2048,0,
21-08-2048 to 25-08-2048,0,
22-08-2048 to 26-08-2048,0,
23-08-2048 to 27-08-2048,0,
24-08-2048 to 28-08-2048,0,
25-08-2048 to 29-08-2048,0,
26-08-2048 to 30-08-2048,0,
27-08-2048 to 01-09-2048,0,
28-08-2048 to 02-09-2048,0,
29-08-2048 to 03-09-2048,0,
30-08-2048 to 04-09-2048,0,
27-05-2049 to 01-06-2049,0,
28-05-2049 to 02-06-2049,0,
29-05-2049 to 03-06-2049,0,
30-05-2049 to 04-06-2049,0,
01-06-2049 to 05-06-2049,0,
02-06-2049 to 06-06-2049,0,
03-06-2049 to 07-06-2049,0,
04-06-2049 to 08-06-2049,0,
05-06-2049 to 09-06-2049,0,
06-06-2049 to 10-06-2049,0,
07-06-2049 to 11-06-2049,0,
08-06-2049 to 12-06-2049,0,
09-06-2049 to 13-06-2049,0,
10-06-2049 to 14-06-2049,0,
11-06-2049 to 15-06-2049,0,
12-06-2049 to 16-06-2049,0,
13-06-2049 to 17-06-2049,0,
14-06-2049 to 18-06-2049,0,
15-06-2049 to 19-06-2049,0,
16-06-2049 to 20-06-2049,0,
17-06-2049 to 21-06-2049,0,
18-06-2049 to 22-06-2049,0,
19-06-2049 to 23-06-2049,0,
20-06-2049 to 24-06-2049,0,
21-06-2049 to 25-06-2049,0,
22-06-2049 to 26-06-2049,0,
23-06-2049 to 27-06-2049,0,
24-06-2049 to 28-06-2049,0,
25-06-2049 to 29-06-2049,0,
26-06-2049 to 30-06-2049,0,
27-06-2049 to 01-07-2049,0,
28-06-2049 to 02-07-2049,0,
29-06-2049 to 03-07-2049,0,
30-06-2049 to 04-07-2049,0,
01-07-2049 to 05-07-2049,0,
02-07-2049 to 06-07-2049,0,
03-07-2049 to 07-07-2049,0,
04-07-2049 to 08-07-2049,0,
05-07-2049 to 09-07-2049,0,
06-07-2049 to 10-07-2049,0,
07-07-2049 to 11-07-2049,0,
08-07-2049 to 12-07-2049,0,
09-07-2049 to 13-07-2049,0,
10-07-2049 to 14-07-2049,0,
11-07-2049 to 15-07-2049,0,
12-07-2049 to 16-07-2049,0,
13-07-2049 to 17-07-2049,0,
14-07-2049 to 18-07-2049,0,
15-07-2049 to 19-07-2049,0,
16-07-2049 to 20-07-2049,0,
17-07-2049 to 21-07-2049,0,
18-07-2049 to 22-07-2049,0,
19-07-2049 to 23-07-2049,0,
20-07-2049 to 24-07-2049,0,
21-07-2049 to 25-07-2049,0,
22-07-2049 to 26-07-2049,0,
23-07-2049 to 27-07-2049,0,
24-07-2049 to 28-07-2049,0,
25-07-2049 to 29-07-2049,0,
26-07-2049 to 30-07-2049,0,
27-07-2049 to 01-08-2049,0,
28-07-2049 to 02-08-2049,0,
29-07-2049 to 03-08-2049,0,
30-07-2049 to 04-08-2049,0,
01-08-2049 to 05-08-2049,0,
02-08-2049 to 06-08-2049,0,
03-08-2049 to 07-08-2049,0,
04-08-2049 to 08-08-2049,0,
05-08-2049 to 09-08-2049,0,
06-08-2049 to 10-08-2049,0,
07-08-2049 to 11-08-2049,0,
08-08-2049 to 12-08-2049,0,
09-08-2049 to 13-08-2049,0,
10-08-2049 to 14-08-2049,0,
11-08-2049 to 15-08-2049,0,
12-08-2049 to 16-08-2049,0,
13-08-2049 to 17-08-2049,0,
14-08-2049 to 18-08-2049,0,
15-08-2049 to 19-08-2049,0,
16-08-2049 to 20-08-2049,0,
17-08-2049 to 21-08-2049,0,
18-08-2049 to 22-08-2049,0,
19-08-2049 to 23-08-2049,0,
20-08-2049 to 24-08-2049,0,
21-08-2049 to 25-08-2049,0,
22-08-2049 to 26-08-2049,0,
23-08-2049 to 27-08-2049,0,
24-08-2049 to 28-08-2049,0,
25-08-2049 to 29-08-2049,0,
26-08-2049 to 30-08-2049,0,
27-08-2049 to 01-09-2049,0,
28-08-2049 to 02-09-2049,0,
29-08-2049 to 03-09-2049,0,
30-08-2049 to 04-09-2049,0,
27-05-2050 to 01-06-2050,0,
28-05-2050 to 02-06-2050,0,
29-05-2050 to 03-06-2050,0,
30-05-2050 to 04-06-2050,0,
01-06-2050 to 05-06-2050,0,
02-06-2050 to 06-06-2050,0,
03-06-2050 to 07-06-2050,0,
04-06-2050 to 08-06-2050,0,
